share_class,end_date,start_date,performance,volatility,duration,is_green,asset_type
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-05-12,-0.002467058066436545,0.0775610810159604,1449 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-05-12,0.01654009426073655,0.04418679238918893,1449 days,False,fund_of_funds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-05-12,0.015100303750051225,0.2775890934197584,1449 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-05-19,0.0006786009916750491,0.03819663517863388,1442 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-05-19,0.017679226131503967,0.042317514541616925,1442 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-05-19,0.06640858246847547,0.17628665457703055,1442 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-05-19,-0.004291478754074096,0.0776627031471873,1442 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-05-19,0.016620658485123396,0.04418679238918893,1442 days,False,fund_of_funds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-05-19,0.04306233492647826,0.1853037307628605,1442 days,True,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-05-19,0.0011785622345057423,0.08441954603216792,1442 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-05-19,-0.014222797980963153,0.051509857350216355,1442 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-05-19,0.012585553878974087,0.21304840215296592,1442 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-05-19,0.03026663151231812,0.18119555712410484,1442 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-05-19,0.008748399108635452,0.2779849363488144,1442 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-05-19,0.020993532073303678,0.09139590642260935,1442 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-05-19,0.01592385080120695,0.0855726044573001,1442 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-05-19,0.019264450435820812,0.1941308917032871,1442 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-05-19,0.0023101817034665295,0.04456130390369921,1442 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-05-19,0.02008106890028505,0.060036508906151045,1442 days,False,alternative
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-05-19,0.010573878460674369,0.03343382399108958,1442 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-05-26,0.008024292150268453,0.27865682694761695,1435 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-05-26,0.003523738746047833,0.04460382290583829,1435 days,False,mixed
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-05-26,0.02196756809893219,0.06006870871943384,1435 days,False,alternative
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-05-26,0.02173588774397439,0.21281630790479752,1435 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-05-26,0.018009219067639304,0.08568141626409218,1435 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-05-26,0.0011394702557188108,0.08462418886809077,1435 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-05-26,0.016702011364719604,0.04418679238918893,1435 days,False,fund_of_funds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-05-26,0.06899305512209652,0.1766442165311774,1435 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-05-26,0.03426493860336799,0.18146569419050598,1435 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-05-26,-0.002874504537896505,0.07779848140039629,1435 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-05-26,0.015560477428201214,0.19447066520537448,1435 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-05-26,0.04440167186907695,0.18573294763518516,1435 days,True,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-05-26,-0.01339692694485728,0.05160736790297759,1435 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-05-26,0.021219636914671325,0.09161619738378719,1435 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-05-26,0.0025926438382415373,0.03809966075510546,1435 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-05-26,0.018791372200643863,0.04236384166913601,1435 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-05-26,0.011220502239649432,0.033490412052430266,1435 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-06-02,0.02776107429099417,0.21300805522831542,1428 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-06-02,0.02198109595969644,0.08554152787789118,1428 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-06-02,0.0037043872476321127,0.044710966477975705,1428 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-06-02,0.019900372979745118,0.19475444135628178,1428 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-06-02,0.010805649511824722,0.03356217353284183,1428 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-06-02,0.02113256453181278,0.09183929061909095,1428 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-06-02,0.02018900283924996,0.06011539127260958,1428 days,False,alternative
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-06-02,0.018085516560031545,0.042444841427230505,1428 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-06-02,0.035402646257199244,0.18189259051019105,1428 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-06-02,0.008715044441705677,0.2793302298339099,1428 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-06-02,-0.012357877249590477,0.05169030807387193,1428 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-06-02,0.0029883776358339276,0.08474985493187333,1428 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-06-02,0.002351230221799394,0.038189551358437636,1428 days,False,bonds
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-06-02,0.016784164536616242,0.04418679238918893,1428 days,False,fund_of_funds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-06-02,0.044928305976478455,0.18618169802292242,1428 days,True,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-06-02,-0.0011228515641966696,0.07790894340420104,1428 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-06-02,0.07200882902784156,0.17698153107271863,1428 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-06-09,-0.011939462141779433,0.05180981735943909,1421 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-06-09,0.03557417577395561,0.18233719124444445,1421 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-06-09,0.010849289932677975,0.03364420947394733,1421 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-06-09,0.0035517677799514757,0.08494954826821519,1421 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-06-09,0.004154629453138492,0.0448113893121108,1421 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-06-09,0.0069622410938026125,0.2799970387417908,1421 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-06-09,0.018110630868080735,0.042548706324165866,1421 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-06-09,-0.002189866335019719,0.0780715113628798,1421 days,False,mixed
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-06-09,0.02136743560201282,0.08574311555858863,1421 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-06-09,0.022824578726892586,0.1951438014293214,1421 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-06-09,0.016867129867980557,0.04418679238918893,1421 days,False,fund_of_funds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-06-09,0.02126875820862284,0.09206359969233267,1421 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-06-09,0.07189392104581183,0.1774147698089998,1421 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-06-09,0.002803532014719501,0.03827240741319562,1421 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-06-09,0.045779262257255704,0.18662890502613594,1421 days,True,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-06-09,0.03045830175751374,0.21346095544259247,1421 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-06-09,0.02039486920306688,0.060261101530849966,1421 days,False,alternative
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-06-16,0.038328411859810396,0.1827058598707655,1414 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-06-16,0.011073981815986178,0.03372403051322271,1414 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-06-16,-0.01077188544874863,0.051884231696964295,1414 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-06-16,0.01895705896378508,0.06034516318341562,1414 days,False,alternative
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-06-16,0.004075900903863783,0.03828419258947783,1414 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-06-16,0.02076498372283364,0.09228533133371061,1414 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-06-16,0.0038691862494257823,0.28062700092068527,1414 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-06-16,0.01884994388945671,0.19547668574142177,1414 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-06-16,0.04743386832686536,0.18705894068202134,1414 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-06-16,0.01852177448354886,0.04264571752780162,1414 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-06-16,0.0016115722792300335,0.085073158414501,1414 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-06-16,0.03643788462111708,0.21367306990218082,1414 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-06-16,0.02254195304866302,0.08592302302312105,1414 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-06-16,-6.540456002768202e-05,0.07814944865825742,1414 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-06-16,0.016950919461769853,0.04418679238918893,1414 days,False,fund_of_funds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-06-16,0.07052914139959587,0.17783534242858876,1414 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-06-16,0.004491489481828204,0.044916571865751716,1414 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-06-23,0.03731850739335152,0.18314908454526868,1407 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-06-23,0.017487649497577973,0.1959444607045527,1407 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-06-23,0.0012295200669822925,0.07830013257822376,1407 days,False,mixed
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-06-23,0.028329588903681868,0.21363718520726813,1407 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-06-23,-0.012242978688439932,0.05192963059122763,1407 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-06-23,0.019523688420648,0.08593725917726039,1407 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-06-23,0.000250080572775202,0.08524201661943856,1407 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-06-23,0.073949623124131,0.1781589728199392,1407 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-06-23,0.020271962382430564,0.09250897342383756,1407 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-06-23,0.046986541093359424,0.18752018852219338,1407 days,True,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-06-23,0.017035545662617446,0.04418679238918893,1407 days,False,fund_of_funds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-06-23,0.01899740062448574,0.06049427170328672,1407 days,False,alternative
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-06-23,0.010854815228270587,0.03380475619158969,1407 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-06-23,0.004158626005197119,0.04502298957229686,1407 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-06-23,0.0034081510877865817,0.28132028068678794,1407 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-06-23,0.018602263063956626,0.042750826718182505,1407 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-06-23,0.002517608680742356,0.03825576821066683,1407 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-06-30,0.011569165843151374,0.033859963247697376,1400 days,False,mixed
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-06-30,-0.01202304771147844,0.05205668604135599,1400 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-06-30,0.021503950610878952,0.0604512015284359,1400 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-06-30,0.017121021062894926,0.04418679238918893,1400 days,False,fund_of_funds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-06-30,0.0222546397701322,0.08598853841987582,1400 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-06-30,0.0024512144544872605,0.07845710333976345,1400 days,False,mixed
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-06-30,0.002147709390196484,0.038344041966676595,1400 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-06-30,0.0010300951988035933,0.08543937200014419,1400 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-06-30,0.04250100039754923,0.1833368041752957,1400 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-06-30,0.051713944585272786,0.18777114956183868,1400 days,True,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-06-30,0.018661759886080542,0.04285685999217679,1400 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-06-30,0.020198965563652305,0.09273875801999915,1400 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-06-30,0.030916672072789586,0.21410569647210517,1400 days,False,equity
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-06-30,0.004708724806795628,0.04512172230815202,1400 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-06-30,0.07722704328883379,0.178496107149731,1400 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-06-30,0.02447929094984591,0.19596586161140955,1400 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-06-30,0.006078478385163066,0.28196358380591174,1400 days,False,equity
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-07-07,0.017207358508957604,0.04418679238918893,1393 days,False,fund_of_funds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-07-07,0.012270378508348667,0.0339169893770756,1393 days,False,mixed
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-07-07,0.0027819077627226907,0.07865007467586937,1393 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-07-07,0.005772704448026467,0.04518621445973229,1393 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-07-07,0.07920240530315081,0.17890239574544917,1393 days,False,equity
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-07-07,0.057993903641377686,0.1878722606887445,1393 days,True,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-07-07,0.02643546954632181,0.08583098211837979,1393 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-07-07,0.035723030264279254,0.21443856998809688,1393 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-07-07,0.05012449780607153,0.18323690273541718,1393 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-07-07,0.003950141030976129,0.08546074517933483,1393 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-07-07,0.02146660182110005,0.09293723330523837,1393 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-07-07,0.002491754748732866,0.038433736946224775,1393 days,False,bonds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-07-07,-0.010184288724138346,0.05205848523906082,1393 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-07-07,0.024638117932900272,0.19645454166408094,1393 days,False,equity
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-07-07,0.018442136006300736,0.04296186342264447,1393 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-07-07,0.012492697594531865,0.28238050082876803,1393 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-07-07,0.02095731017460767,0.060593286574596,1393 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-07-14,0.017294571107581147,0.04418679238918893,1386 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-07-14,-0.011177156959936818,0.05215238141660286,1386 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-07-14,0.033396692150180485,0.2149357324674846,1386 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-07-14,0.05146859572043505,0.18367724983529807,1386 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-07-14,0.07585935293016433,0.17925200064616317,1386 days,False,equity
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-07-14,0.004818064963252766,0.0856577639015467,1386 days,False,bonds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-07-14,0.0029212688010589183,0.07884685753135016,1386 days,False,mixed
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-07-14,0.06014129169783433,0.18829812585358374,1386 days,True,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-07-14,0.021706441363683604,0.060727908760712275,1386 days,False,alternative
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-07-14,0.011879522188297242,0.033993775010191754,1386 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-07-14,0.017913565742582405,0.04305782302570202,1386 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-07-14,0.024621886347458766,0.085977406056669,1386 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-07-14,0.02130495899178131,0.0931700692722806,1386 days,False,bonds
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-07-14,0.0021846874324087384,0.038525606622667234,1386 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-07-14,0.0050948480335908375,0.04528054770088325,1386 days,False,mixed
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-07-14,0.029908785159220797,0.19668526888022145,1386 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-07-14,0.008233443085281733,0.2829776850967863,1386 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-07-21,0.025546353176023384,0.197011436941825,1379 days,False,equity
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-07-21,-0.012251570016147406,0.05224103899939245,1379 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-07-21,0.057684352427742835,0.18872209518402183,1379 days,True,equity
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-07-21,0.033360537855621875,0.21547774946736875,1379 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-07-21,0.0015513476663802095,0.03860315477666637,1379 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-07-21,0.0040732578685527265,0.04535140847646021,1379 days,False,mixed
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-07-21,0.020122992625753344,0.09337849580683853,1379 days,False,bonds
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-07-21,0.04657070481243397,0.1839178028182563,1379 days,False,equity
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-07-21,0.07513523157987723,0.1797003542850142,1379 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-07-21,0.021606146502958223,0.06088082050276757,1379 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-07-21,0.017382672232593155,0.04418679238918893,1379 days,False,fund_of_funds
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-07-21,0.0015284130637371884,0.07899975344510855,1379 days,False,mixed
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-07-21,0.003518099356303761,0.08583733401097951,1379 days,False,bonds
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-07-21,0.005850876545608452,0.28365949710733873,1379 days,False,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-07-21,0.022114991407180762,0.08606165180055575,1379 days,False,bonds
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-07-21,0.017706338013518286,0.04316466264805644,1379 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-07-21,0.01118741129229095,0.034053358910944596,1379 days,False,mixed
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-07-28,0.047737897776395366,0.18436910658212338,1372 days,False,equity
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-07-28,0.01995469484750334,0.0936147849945779,1372 days,False,bonds
LU0933606302 - iMGP Sustainable Europe I EUR,2022-04-30,2018-07-28,0.058122718452603195,0.18919789152793984,1372 days,True,equity
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-07-28,0.02493889829027429,0.08611092108286085,1372 days,False,bonds
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-07-28,0.07596471054419052,0.18014814348226568,1372 days,False,equity
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-07-28,0.005252765453891861,0.28437751281123413,1372 days,False,equity
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-07-28,0.022625071681386055,0.19743685007792938,1372 days,False,equity
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-07-28,0.0018965899601608438,0.03869504171083069,1372 days,False,bonds
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-07-28,0.010999887501080607,0.03413781965592065,1372 days,False,mixed
LU0970691233 - iMGP US Core Plus I M USD,2022-04-30,2018-07-28,0.018156141699100292,0.04326530846218541,1372 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-07-28,0.003986669075277005,0.08604970726624318,1372 days,False,bonds
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-07-28,0.020306782882004715,0.06098506107632025,1372 days,False,alternative
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-07-28,0.034959900728625426,0.21599950081656996,1372 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-07-28,0.0015341802750545863,0.07919999530951909,1372 days,False,mixed
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-07-28,0.004251676702877072,0.04546496678006467,1372 days,False,mixed
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-07-28,0.017471675531709474,0.04418679238918893,1372 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-07-28,-0.011912277192428822,0.05236900378066567,1372 days,False,bonds
LU0688633840 - iMGP US High Yield I USD,2022-04-30,2018-08-04,0.01922295975145505,0.09384351899225613,1365 days,False,bonds
LU0418546858 - iMGP Global Convertibles C EUR,2022-04-30,2018-08-04,0.004150301488175856,0.08626821474624329,1365 days,False,bonds
LU0536296873 - iMGP Italian Opportunities I EUR,2022-04-30,2018-08-04,0.032619515854019454,0.2165093383348563,1365 days,False,equity
LU0335769435 - iMGP Global Diversified Inc I EUR HP,2022-04-30,2018-08-04,0.0001654581408652156,0.07935796436635369,1365 days,False,mixed
LU0335770102 - iMGP Euro Fixed Income I EUR,2022-04-30,2018-08-04,0.0014652255924116897,0.03878471780385345,1365 days,False,bonds
LU1457568043 - iMGP Eurp Subordinated Bds I EUR,2022-04-30,2018-08-04,0.021501626315023392,0.08608184029299856,1365 days,False,bonds
LU0933611138 - iMGP Mlt-Asst Abs Ret EUR I EUR,2022-04-30,2018-08-04,0.004061245941859637,0.045579388364830484,1365 days,False,mixed
LU0821216842 - iMGP US Value R USD,2022-04-30,2018-08-04,0.07236462042881131,0.1804933641444363,1365 days,False,equity
LU0995828042 - iMGP Europe I EUR,2022-04-30,2018-08-04,0.04912495193328037,0.18481846772366686,1365 days,False,equity
LU1130232017 - iMGP Absolute Return GBP I M GBP,2022-04-30,2018-08-04,0.011100398850800275,0.03422421472633917,1365 days,False,mixed
LU0933609405 - iMGP US Small&Mid Company Gr I USD,2022-04-30,2018-08-04,0.00709433756273925,0.28507462723724597,1365 days,False,equity
LU1726319590 - iMGP Stable Return I USD,2022-04-30,2018-08-04,0.019720858691419707,0.061130519222155004,1365 days,False,alternative
LU2041049300 - iMGP BM Alternativos I EUR,2022-04-30,2018-08-04,0.017561594933581892,0.04418679238918893,1365 days,False,fund_of_funds
LU0167813129 - iMGP European Corporate Bds C EUR,2022-04-30,2018-08-04,-0.012452505214378462,0.05249189976054534,1365 days,False,bonds
LU0933609314 - iMGP Japan Opportunities I JPY,2022-04-30,2018-08-04,0.01765718044107545,0.19771772774205698,1365 days,False,equity
